firstName,lastName,reason,reasonDetail,sessionDate,transferredVoteTo,source
"Эсенгул Байдалиевич","Исаков","В командировке","г.Санкт-Петербург","21-22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Абдимуталип Калдарбаевич","Кочкорбаев","В командировке","г.Санкт-Петербург","21-22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Абдырахман Мадакимович","Маматалиев","В командировке","г.Санкт-Петербург","21-22.11.2012г.","А.Артыкову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Карганбек Садыкович","Самаков","В командировке","г.Санкт-Петербург","21-22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Акылбек Жусупович","Эшимов","В командировке","г.Санкт-Петербург","21-22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Айнуру Тойчиевна","Алтыбаева","В командировке","Франция","21-22.11.2012г.","Ф.Кулову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Тынчтык Урайимович","Шайназаров","В командировке","Ошская обл.","21-22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Заирбек Сулайманович","Жоошбеков","В командировке","Ошская обл.","21-22.11.2012г.","Ч.Турсунбекову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Абдулатип Маматасанович","Режавалиев","В командировке","Жалал-Абадская обл.","21-22.11.2012г.","М.Осмонову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Жыргалбек Алимбаевич","Саматов","В командировке",,"21-22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Надира Азимовна","Нарматова","В командировке","Китайская Народная Республика","21-22.11.2012г.","А.Келдибекову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья",,"21-22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Нарынбек","Молдобаев","По состоянию здоровья","","21-22.11.2012г.","Р.Шин","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Мамат","Орозбаев","По состоянию здоровья","","21-22.11.2012г.","Ч.Турсунбекову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Бахадыр Искакович","Сулейманов","По состоянию здоровья","","21-22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Нуржана Нуралиевна","Бадыкеева","На похоронах близкого родственника",,"21-22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Бакыт Эргешевич","Төрөбаев","В отпуске без содержания",,"22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Наталья Владимировна","Никитенко","По уважительной причине",,"22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Жоомарт Рахатович","Сапарбаев","По уважительной причине","","22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительной причине",,"22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительной причине","","22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительной причине","","22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине","","22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Ширин Чынгызовна","Айтматова","По состоянию здоровья",,"22.11.2012г.","Б.Калмаматову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Токон Болотбекович","Мамытов","В командировке","г.Санкт-Петербург","22.11.2012г.","А.Артыкову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Бахтияр Сабиржанович","Кадыров","В командировке","г.Санкт-Петербург","22.11.2012г.","-","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Талантбек Макишович","Узакбаев","В командировке","г.Санкт-Петербург","22.11.2012г.","К.Рыспаеву","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Бактыгул Арстанович","Маматов","В командировке","Жалал-Абадская,","22.11.2012г.","К.Туманову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Бахадыр Искакович","Сулейманов","В командировке","Швейцария","14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Каныбек","Осмоналиев","В командировке","Грузия","14-15.11.2012г.","Ф.Кулову","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Данияр Омурзакович","Тербишалиев","В командировке","Корея","14-15.11.2012г.","А.Кутушеву","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Равшан Бабырбекович","Жээнбеков","В командировке","Корея","14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Абдулатип Маматасанович","Режавалиев","В командировке","Жалал-Абад обл.","14-15.11.2012г.","Э.Джумалиевой","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья",,"14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Мамат","Орозбаев","По состоянию здоровья","","14-15.11.2012г.","Ч.Турсунбекову","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Хаджимурат Зулкарнаевич","Коркмазов","По состоянию здоровья","","14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Бакыт Эргешевич","Төрөбаев","В отпуске без содержания",,"14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Наталья Владимировна","Никитенко","По уважительной причине",,"14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Жоомарт Рахатович","Сапарбаев","По уважительной причине","","14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительной причине",,"14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительной причине","","14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительной причине","","14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине","","14-15.11.2012г.","-","http://kenesh.kg/RU/Articles/12785-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1415__noyabrya_2012_goda.aspx"
"Максат Эсенович","Сабиров","В командировке","Ысык-Кульская обл.","08.11.2012г.","У.Аманбаевой","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Эльмира Сансызбаевна","Иманалиева","В командировке","Ысык-Кульская обл.","08.11.2012г.","-","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья",,"08.11.2012г.","-","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Малик Калылович","Осмонов","По состоянию здоровья","","08.11.2012г.","Н.Алимбекову","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Мамат","Орозбаев","По состоянию здоровья","","08.11.2012г.","Ч.Турсунбекову","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Бакыт Эргешевич","Төрөбаев","В отпуске без содержания",,"08.11.2012г.","-","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Наталья Владимировна","Никитенко","По уважительной причине",,"08.11.2012г.","-","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Жоомарт Рахатович","Сапарбаев","По уважительной причине","","08.11.2012г.","-","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Марат Абдыразакович","Султанов","По уважительной причине","","08.11.2012г.","Б.Сулейманову","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Элмурат Авдувапович","Обдунов","По уважительной причине","","08.11.2012г.","Н.Алимбекову","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительной причине",,"08.11.2012г.","-","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительной причине","","08.11.2012г.","-","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительной причине","","08.11.2012г.","-","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине","","08.11.2012г.","-","http://kenesh.kg/RU/Articles/12608-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_08__noyabrya_2012_goda.aspx"
"Равшан Бабырбекович","Жээнбеков","В командировке","г.Алматы","31.10.2012г.","-","http://kenesh.kg/RU/Articles/12460-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_31_oktyabrya__01_noyabrya_2012_goda.aspx"
"Данияр Омурзакович","Тербишалиев","В командировке","г.Алматы","31.10.2012г.","-","http://kenesh.kg/RU/Articles/12460-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_31_oktyabrya__01_noyabrya_2012_goda.aspx"
"Жусупали Калматович","Исаев","В командировке","Турция","31.10.-01.11.2012г.","М.Мадеминову","http://kenesh.kg/RU/Articles/12460-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_31_oktyabrya__01_noyabrya_2012_goda.aspx"
"Алла Николаевна","Измалкова","В командировке","Турция","31.10.-01.11.2012г.","И.Карамушкиной","http://kenesh.kg/RU/Articles/12460-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_31_oktyabrya__01_noyabrya_2012_goda.aspx"
